genres,sentiment,count
"Art House & International, Comedy, Documentary, Drama, Special Interest",Neutral,26
"Art House & International, Comedy, Documentary, Drama, Special Interest",Positive,61
"Art House & International, Comedy, Documentary, Drama, Special Interest, Faith & Spirituality",Negative,2
"Art House & International, Comedy, Documentary, Drama, Special Interest, Faith & Spirituality",Neutral,2
"Art House & International, Comedy, Documentary, Drama, Special Interest, Faith & Spirituality",Positive,14
"Art House & International, Comedy, Documentary, Special Interest, Television",Negative,3
"Art House & International, Comedy, Documentary, Special Interest, Television",Neutral,4
"Art House & International, Comedy, Documentary, Special Interest, Television",Positive,17
"Art House & International, Comedy, Drama",Negative,2365
"Art House & International, Comedy, Drama",Neutral,1761
"Art House & International, Comedy, Drama",Positive,8086
"Art House & International, Comedy, Drama, Horror",Negative,6
"Art House & International, Comedy, Drama, Horror",Neutral,2
"Art House & International, Comedy, Drama, Horror",Positive,7
"Art House & International, Comedy, Drama, Horror, Musical & Performing Arts",Negative,6
"Art House & International, Comedy, Drama, Horror, Musical & Performing Arts",Neutral,3
"Art House & International, Comedy, Drama, Horror, Musical & Performing Arts",Positive,18
"Art House & International, Comedy, Drama, Horror, Science Fiction & Fantasy",Negative,2
"Art House & International, Comedy, Drama, Horror, Science Fiction & Fantasy",Neutral,1
"Art House & International, Comedy, Drama, Horror, Science Fiction & Fantasy",Positive,4
"Art House & International, Comedy, Drama, Kids & Family",Negative,19
"Art House & International, Comedy, Drama, Kids & Family",Neutral,18
"Art House & International, Comedy, Drama, Kids & Family",Positive,24
"Art House & International, Comedy, Drama, Kids & Family, Musical & Performing Arts, Romance",Positive,8
"Art House & International, Comedy, Drama, Kids & Family, Romance",Negative,1
"Art House & International, Comedy, Drama, Kids & Family, Romance",Neutral,1
"Art House & International, Comedy, Drama, Kids & Family, Romance",Positive,4
"Art House & International, Comedy, Drama, Kids & Family, Science Fiction & Fantasy",Negative,1
"Art House & International, Comedy, Drama, Kids & Family, Science Fiction & Fantasy",Positive,8
"Art House & International, Comedy, Drama, Musical & Performing Arts",Negative,98
"Art House & International, Comedy, Drama, Musical & Performing Arts",Neutral,75
"Art House & International, Comedy, Drama, Musical & Performing Arts",Positive,308
"Art House & International, Comedy, Drama, Musical & Performing Arts, Romance",Negative,13
"Art House & International, Comedy, Drama, Musical & Performing Arts, Romance",Neutral,5
"Art House & International, Comedy, Drama, Musical & Performing Arts, Romance",Positive,36
"Art House & International, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy",Negative,9
"Art House & International, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,9
"Art House & International, Comedy, Drama, Musical & Performing Arts, Science Fiction & Fantasy",Positive,22
"Art House & International, Comedy, Drama, Musical & Performing Arts, Special Interest",Negative,1
"Art House & International, Comedy, Drama, Musical & Performing Arts, Special Interest",Neutral,2
"Art House & International, Comedy, Drama, Musical & Performing Arts, Special Interest",Positive,5
"Art House & International, Comedy, Drama, Mystery & Suspense",Negative,158
"Art House & International, Comedy, Drama, Mystery & Suspense",Neutral,105
"Art House & International, Comedy, Drama, Mystery & Suspense",Positive,506
"Art House & International, Comedy, Drama, Mystery & Suspense, Romance",Negative,6
"Art House & International, Comedy, Drama, Mystery & Suspense, Romance",Neutral,10
"Art House & International, Comedy, Drama, Mystery & Suspense, Romance",Positive,46
"Art House & International, Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",Negative,7
"Art House & International, Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",Neutral,3
"Art House & International, Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",Positive,13
"Art House & International, Comedy, Drama, Romance",Negative,460
"Art House & International, Comedy, Drama, Romance",Neutral,379
"Art House & International, Comedy, Drama, Romance",Positive,2091
"Art House & International, Comedy, Drama, Romance, Gay & Lesbian",Negative,1
"Art House & International, Comedy, Drama, Romance, Gay & Lesbian",Neutral,4
"Art House & International, Comedy, Drama, Romance, Gay & Lesbian",Positive,22
"Art House & International, Comedy, Drama, Romance, Sports & Fitness",Negative,5
"Art House & International, Comedy, Drama, Romance, Sports & Fitness",Neutral,5
"Art House & International, Comedy, Drama, Romance, Sports & Fitness",Positive,21
"Art House & International, Comedy, Drama, Science Fiction & Fantasy",Negative,30
"Art House & International, Comedy, Drama, Science Fiction & Fantasy",Neutral,24
"Art House & International, Comedy, Drama, Science Fiction & Fantasy",Positive,98
"Art House & International, Comedy, Drama, Science Fiction & Fantasy, Romance",Negative,3
"Art House & International, Comedy, Drama, Science Fiction & Fantasy, Romance",Neutral,10
"Art House & International, Comedy, Drama, Science Fiction & Fantasy, Romance",Positive,55
"Art House & International, Comedy, Drama, Science Fiction & Fantasy, Special Interest",Negative,10
"Art House & International, Comedy, Drama, Science Fiction & Fantasy, Special Interest",Neutral,5
"Art House & International, Comedy, Drama, Science Fiction & Fantasy, Special Interest",Positive,34
"Art House & International, Comedy, Drama, Special Interest",Negative,119
"Art House & International, Comedy, Drama, Special Interest",Neutral,64
"Art House & International, Comedy, Drama, Special Interest",Positive,365
"Art House & International, Comedy, Drama, Sports & Fitness",Negative,19
"Art House & International, Comedy, Drama, Sports & Fitness",Neutral,14
"Art House & International, Comedy, Drama, Sports & Fitness",Positive,75
"Art House & International, Comedy, Drama, Television",Negative,16
"Art House & International, Comedy, Drama, Television",Neutral,15
"Art House & International, Comedy, Drama, Television",Positive,14
"Art House & International, Comedy, Drama, Television, Romance",Negative,3
"Art House & International, Comedy, Drama, Television, Romance",Neutral,3
"Art House & International, Comedy, Drama, Television, Romance",Positive,20
"Art House & International, Comedy, Gay & Lesbian",Negative,2
"Art House & International, Comedy, Horror",Negative,126
"Art House & International, Comedy, Horror",Neutral,45
"Art House & International, Comedy, Horror",Positive,219
"Art House & International, Comedy, Horror, Mystery & Suspense",Negative,8
"Art House & International, Comedy, Horror, Mystery & Suspense",Neutral,10
"Art House & International, Comedy, Horror, Mystery & Suspense",Positive,16
"Art House & International, Comedy, Horror, Science Fiction & Fantasy",Negative,15
"Art House & International, Comedy, Horror, Science Fiction & Fantasy",Neutral,3
"Art House & International, Comedy, Horror, Science Fiction & Fantasy",Positive,22
"Art House & International, Comedy, Horror, Science Fiction & Fantasy, Special Interest",Negative,8
"Art House & International, Comedy, Horror, Science Fiction & Fantasy, Special Interest",Neutral,1
"Art House & International, Comedy, Horror, Science Fiction & Fantasy, Special Interest",Positive,22
"Art House & International, Comedy, Kids & Family",Negative,1
"Art House & International, Comedy, Kids & Family",Positive,4
"Art House & International, Comedy, Kids & Family, Science Fiction & Fantasy",Negative,41
"Art House & International, Comedy, Kids & Family, Science Fiction & Fantasy",Neutral,19
"Art House & International, Comedy, Kids & Family, Science Fiction & Fantasy",Positive,70
"Art House & International, Comedy, Musical & Performing Arts",Negative,21
"Art House & International, Comedy, Musical & Performing Arts",Neutral,21
"Art House & International, Comedy, Musical & Performing Arts",Positive,101
"Art House & International, Comedy, Musical & Performing Arts, Romance",Negative,40
"Art House & International, Comedy, Musical & Performing Arts, Romance",Neutral,25
"Art House & International, Comedy, Musical & Performing Arts, Romance",Positive,113
"Art House & International, Comedy, Musical & Performing Arts, Science Fiction & Fantasy, Television, Romance",Negative,2
"Art House & International, Comedy, Musical & Performing Arts, Science Fiction & Fantasy, Television, Romance",Neutral,2
"Art House & International, Comedy, Musical & Performing Arts, Science Fiction & Fantasy, Television, Romance",Positive,14
"Art House & International, Comedy, Musical & Performing Arts, Sports & Fitness",Negative,2
"Art House & International, Comedy, Musical & Performing Arts, Sports & Fitness",Neutral,1
"Art House & International, Comedy, Musical & Performing Arts, Sports & Fitness",Positive,5
"Art House & International, Comedy, Mystery & Suspense",Negative,75
"Art House & International, Comedy, Mystery & Suspense",Neutral,23
"Art House & International, Comedy, Mystery & Suspense",Positive,95
"Art House & International, Comedy, Romance",Negative,131
"Art House & International, Comedy, Romance",Neutral,89
"Art House & International, Comedy, Romance",Positive,634
"Art House & International, Comedy, Romance, Gay & Lesbian",Negative,1
"Art House & International, Comedy, Romance, Gay & Lesbian",Neutral,1
"Art House & International, Comedy, Romance, Gay & Lesbian",Positive,5
"Art House & International, Comedy, Science Fiction & Fantasy",Negative,47
"Art House & International, Comedy, Science Fiction & Fantasy",Neutral,25
"Art House & International, Comedy, Science Fiction & Fantasy",Positive,162
"Art House & International, Comedy, Science Fiction & Fantasy, Gay & Lesbian",Negative,1
"Art House & International, Comedy, Science Fiction & Fantasy, Gay & Lesbian",Neutral,1
"Art House & International, Comedy, Science Fiction & Fantasy, Gay & Lesbian",Positive,5
"Art House & International, Comedy, Science Fiction & Fantasy, Romance",Negative,43
"Art House & International, Comedy, Science Fiction & Fantasy, Romance",Neutral,24
"Art House & International, Comedy, Science Fiction & Fantasy, Romance",Positive,141
"Art House & International, Comedy, Science Fiction & Fantasy, Special Interest",Negative,18
"Art House & International, Comedy, Science Fiction & Fantasy, Special Interest",Neutral,16
"Art House & International, Comedy, Science Fiction & Fantasy, Special Interest",Positive,63
"Art House & International, Comedy, Special Interest",Negative,9
"Art House & International, Comedy, Special Interest",Neutral,3
"Art House & International, Comedy, Special Interest",Positive,42
"Art House & International, Comedy, Special Interest, Romance",Negative,12
"Art House & International, Comedy, Special Interest, Romance",Neutral,12
"Art House & International, Comedy, Special Interest, Romance",Positive,98
"Art House & International, Comedy, Television, Romance",Negative,10
"Art House & International, Comedy, Television, Romance",Neutral,7
"Art House & International, Comedy, Television, Romance",Positive,34
"Art House & International, Comedy, Western",Positive,5
"Art House & International, Cult Movies, Drama",Negative,10
"Art House & International, Cult Movies, Drama",Neutral,5
"Art House & International, Cult Movies, Drama",Positive,15
"Art House & International, Cult Movies, Drama, Horror, Musical & Performing Arts, Special Interest",Negative,17
"Art House & International, Cult Movies, Drama, Horror, Musical & Performing Arts, Special Interest",Neutral,4
"Art House & International, Cult Movies, Drama, Horror, Musical & Performing Arts, Special Interest",Positive,15
"Art House & International, Cult Movies, Drama, Mystery & Suspense",Negative,28
"Art House & International, Cult Movies, Drama, Mystery & Suspense",Neutral,12
"Art House & International, Cult Movies, Drama, Mystery & Suspense",Positive,28
"Art House & International, Cult Movies, Drama, Special Interest",Negative,10
"Art House & International, Cult Movies, Drama, Special Interest",Neutral,7
"Art House & International, Cult Movies, Drama, Special Interest",Positive,32
"Art House & International, Cult Movies, Horror",Negative,12
"Art House & International, Cult Movies, Horror",Neutral,2
"Art House & International, Cult Movies, Horror",Positive,6
"Art House & International, Cult Movies, Horror, Mystery & Suspense",Negative,3
"Art House & International, Cult Movies, Horror, Mystery & Suspense",Neutral,1
"Art House & International, Cult Movies, Horror, Mystery & Suspense",Positive,4
"Art House & International, Cult Movies, Horror, Science Fiction & Fantasy",Negative,6
"Art House & International, Cult Movies, Horror, Science Fiction & Fantasy",Neutral,1
"Art House & International, Cult Movies, Horror, Science Fiction & Fantasy",Positive,2
"Art House & International, Cult Movies, Horror, Special Interest",Negative,5
"Art House & International, Cult Movies, Horror, Special Interest",Neutral,5
"Art House & International, Documentary",Negative,348
"Art House & International, Documentary",Neutral,189
"Art House & International, Documentary",Positive,746
"Art House & International, Documentary, Drama",Negative,119
"Art House & International, Documentary, Drama",Neutral,103
"Art House & International, Documentary, Drama",Positive,340
"Art House & International, Documentary, Drama, Horror",Negative,9
"Art House & International, Documentary, Drama, Horror",Neutral,2
"Art House & International, Documentary, Drama, Horror",Positive,6
"Art House & International, Documentary, Drama, Kids & Family",Negative,7
"Art House & International, Documentary, Drama, Kids & Family",Neutral,4
"Art House & International, Documentary, Drama, Kids & Family",Positive,19
"Art House & International, Documentary, Drama, Musical & Performing Arts",Negative,7
"Art House & International, Documentary, Drama, Musical & Performing Arts",Neutral,16
"Art House & International, Documentary, Drama, Musical & Performing Arts",Positive,77
"Art House & International, Documentary, Drama, Musical & Performing Arts, Mystery & Suspense, Special Interest",Negative,14
"Art House & International, Documentary, Drama, Musical & Performing Arts, Mystery & Suspense, Special Interest",Neutral,8
"Art House & International, Documentary, Drama, Musical & Performing Arts, Mystery & Suspense, Special Interest",Positive,12
"Art House & International, Documentary, Drama, Musical & Performing Arts, Special Interest",Negative,26
"Art House & International, Documentary, Drama, Musical & Performing Arts, Special Interest",Neutral,14
"Art House & International, Documentary, Drama, Musical & Performing Arts, Special Interest",Positive,39
"Art House & International, Documentary, Drama, Musical & Performing Arts, Special Interest, Television",Negative,5
"Art House & International, Documentary, Drama, Musical & Performing Arts, Special Interest, Television",Neutral,1
"Art House & International, Documentary, Drama, Musical & Performing Arts, Special Interest, Television",Positive,4
"Art House & International, Documentary, Drama, Mystery & Suspense",Neutral,1
"Art House & International, Documentary, Drama, Mystery & Suspense",Positive,1
"Art House & International, Documentary, Drama, Mystery & Suspense, Special Interest",Negative,46
"Art House & International, Documentary, Drama, Mystery & Suspense, Special Interest",Neutral,17
"Art House & International, Documentary, Drama, Mystery & Suspense, Special Interest",Positive,61
"Art House & International, Documentary, Drama, Special Interest",Negative,134
"Art House & International, Documentary, Drama, Special Interest",Neutral,69
"Art House & International, Documentary, Drama, Special Interest",Positive,242
"Art House & International, Documentary, Drama, Special Interest, Faith & Spirituality",Negative,16
"Art House & International, Documentary, Drama, Special Interest, Faith & Spirituality",Neutral,2
"Art House & International, Documentary, Drama, Special Interest, Faith & Spirituality",Positive,19
"Art House & International, Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",Negative,5
"Art House & International, Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",Neutral,3
"Art House & International, Documentary, Drama, Special Interest, Faith & Spirituality, Sports & Fitness",Positive,26
"Art House & International, Documentary, Drama, Special Interest, Sports & Fitness",Negative,3
"Art House & International, Documentary, Drama, Special Interest, Sports & Fitness",Neutral,1
"Art House & International, Documentary, Drama, Special Interest, Sports & Fitness",Positive,7
"Art House & International, Documentary, Drama, Special Interest, Television",Negative,2
"Art House & International, Documentary, Drama, Special Interest, Television",Positive,6
"Art House & International, Documentary, Drama, Sports & Fitness",Negative,10
"Art House & International, Documentary, Drama, Sports & Fitness",Neutral,6
"Art House & International, Documentary, Drama, Sports & Fitness",Positive,26
"Art House & International, Documentary, Faith & Spirituality",Negative,14
"Art House & International, Documentary, Faith & Spirituality",Neutral,9
"Art House & International, Documentary, Faith & Spirituality",Positive,56
"Art House & International, Documentary, Kids & Family",Negative,4
"Art House & International, Documentary, Kids & Family",Neutral,3
"Art House & International, Documentary, Kids & Family",Positive,27
"Art House & International, Documentary, Kids & Family, Science Fiction & Fantasy",Negative,9
"Art House & International, Documentary, Kids & Family, Science Fiction & Fantasy",Neutral,6
"Art House & International, Documentary, Kids & Family, Science Fiction & Fantasy",Positive,32
"Art House & International, Documentary, Musical & Performing Arts",Negative,61
"Art House & International, Documentary, Musical & Performing Arts",Neutral,79
"Art House & International, Documentary, Musical & Performing Arts",Positive,364
"Art House & International, Documentary, Musical & Performing Arts, Special Interest",Negative,121
"Art House & International, Documentary, Musical & Performing Arts, Special Interest",Neutral,48
"Art House & International, Documentary, Musical & Performing Arts, Special Interest",Positive,249
"Art House & International, Documentary, Musical & Performing Arts, Special Interest, Television",Negative,9
"Art House & International, Documentary, Musical & Performing Arts, Special Interest, Television",Neutral,11
"Art House & International, Documentary, Musical & Performing Arts, Special Interest, Television",Positive,40
"Art House & International, Documentary, Mystery & Suspense, Special Interest",Negative,5
"Art House & International, Documentary, Mystery & Suspense, Special Interest",Positive,4
"Art House & International, Documentary, Special Interest",Negative,372
"Art House & International, Documentary, Special Interest",Neutral,244
"Art House & International, Documentary, Special Interest",Positive,690
"Art House & International, Documentary, Special Interest, Faith & Spirituality",Negative,1
"Art House & International, Documentary, Special Interest, Faith & Spirituality",Neutral,1
"Art House & International, Documentary, Special Interest, Faith & Spirituality",Positive,6
"Art House & International, Documentary, Special Interest, Sports & Fitness",Negative,2
"Art House & International, Documentary, Special Interest, Sports & Fitness",Neutral,4
"Art House & International, Documentary, Special Interest, Sports & Fitness",Positive,17
"Art House & International, Documentary, Special Interest, Television",Negative,38
"Art House & International, Documentary, Special Interest, Television",Neutral,20
"Art House & International, Documentary, Special Interest, Television",Positive,74
"Art House & International, Documentary, Sports & Fitness",Negative,1
"Art House & International, Documentary, Sports & Fitness",Neutral,2
"Art House & International, Documentary, Sports & Fitness",Positive,20
"Art House & International, Documentary, Television",Negative,19
"Art House & International, Documentary, Television",Neutral,16
"Art House & International, Documentary, Television",Positive,92
"Art House & International, Drama",Negative,7478
"Art House & International, Drama",Neutral,4700
"Art House & International, Drama",Positive,17249
"Art House & International, Drama, Faith & Spirituality",Negative,32
"Art House & International, Drama, Faith & Spirituality",Neutral,20
"Art House & International, Drama, Faith & Spirituality",Positive,50
"Art House & International, Drama, Gay & Lesbian",Negative,3
"Art House & International, Drama, Gay & Lesbian",Neutral,3
"Art House & International, Drama, Gay & Lesbian",Positive,9
"Art House & International, Drama, Horror",Negative,373
"Art House & International, Drama, Horror",Neutral,118
"Art House & International, Drama, Horror",Positive,406
"Art House & International, Drama, Horror, Mystery & Suspense",Negative,463
"Art House & International, Drama, Horror, Mystery & Suspense",Neutral,128
"Art House & International, Drama, Horror, Mystery & Suspense",Positive,419
"Art House & International, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Negative,99
"Art House & International, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Neutral,44
"Art House & International, Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",Positive,198
"Art House & International, Drama, Horror, Romance",Negative,30
"Art House & International, Drama, Horror, Romance",Neutral,6
"Art House & International, Drama, Horror, Romance",Positive,58
"Art House & International, Drama, Horror, Science Fiction & Fantasy",Negative,68
"Art House & International, Drama, Horror, Science Fiction & Fantasy",Neutral,21
"Art House & International, Drama, Horror, Science Fiction & Fantasy",Positive,61
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Romance",Negative,33
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Romance",Neutral,20
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Romance",Positive,104
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Special Interest",Negative,24
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Special Interest",Neutral,16
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Special Interest",Positive,36
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Special Interest, Romance",Negative,8
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Special Interest, Romance",Neutral,5
"Art House & International, Drama, Horror, Science Fiction & Fantasy, Special Interest, Romance",Positive,14
"Art House & International, Drama, Horror, Special Interest, Romance",Negative,2
"Art House & International, Drama, Horror, Special Interest, Romance",Neutral,1
"Art House & International, Drama, Horror, Special Interest, Romance",Positive,3
"Art House & International, Drama, Kids & Family",Negative,42
"Art House & International, Drama, Kids & Family",Neutral,41
"Art House & International, Drama, Kids & Family",Positive,173
"Art House & International, Drama, Kids & Family, Science Fiction & Fantasy",Negative,4
"Art House & International, Drama, Kids & Family, Science Fiction & Fantasy",Neutral,1
"Art House & International, Drama, Kids & Family, Science Fiction & Fantasy",Positive,7
"Art House & International, Drama, Kids & Family, Science Fiction & Fantasy, Special Interest",Neutral,2
"Art House & International, Drama, Kids & Family, Science Fiction & Fantasy, Special Interest",Positive,4
"Art House & International, Drama, Kids & Family, Sports & Fitness",Negative,5
"Art House & International, Drama, Kids & Family, Sports & Fitness",Neutral,2
"Art House & International, Drama, Kids & Family, Sports & Fitness",Positive,11
"Art House & International, Drama, Kids & Family, Western, Romance",Positive,6
"Art House & International, Drama, Musical & Performing Arts",Negative,128
"Art House & International, Drama, Musical & Performing Arts",Neutral,110
"Art House & International, Drama, Musical & Performing Arts",Positive,672
"Art House & International, Drama, Musical & Performing Arts, Mystery & Suspense",Negative,8
"Art House & International, Drama, Musical & Performing Arts, Mystery & Suspense",Neutral,4
"Art House & International, Drama, Musical & Performing Arts, Mystery & Suspense",Positive,15
"Art House & International, Drama, Musical & Performing Arts, Romance",Negative,23
"Art House & International, Drama, Musical & Performing Arts, Romance",Neutral,22
"Art House & International, Drama, Musical & Performing Arts, Romance",Positive,97
"Art House & International, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Negative,6
"Art House & International, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Neutral,7
"Art House & International, Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,12
"Art House & International, Drama, Musical & Performing Arts, Special Interest",Negative,1
"Art House & International, Drama, Musical & Performing Arts, Special Interest",Positive,4
"Art House & International, Drama, Mystery & Suspense",Negative,2356
"Art House & International, Drama, Mystery & Suspense",Neutral,1083
"Art House & International, Drama, Mystery & Suspense",Positive,3686
"Art House & International, Drama, Mystery & Suspense, Gay & Lesbian",Negative,6
"Art House & International, Drama, Mystery & Suspense, Gay & Lesbian",Neutral,1
"Art House & International, Drama, Mystery & Suspense, Gay & Lesbian",Positive,4
"Art House & International, Drama, Mystery & Suspense, Romance",Negative,187
"Art House & International, Drama, Mystery & Suspense, Romance",Neutral,109
"Art House & International, Drama, Mystery & Suspense, Romance",Positive,586
"Art House & International, Drama, Mystery & Suspense, Science Fiction & Fantasy",Negative,120
"Art House & International, Drama, Mystery & Suspense, Science Fiction & Fantasy",Neutral,44
"Art House & International, Drama, Mystery & Suspense, Science Fiction & Fantasy",Positive,200
"Art House & International, Drama, Mystery & Suspense, Special Interest",Negative,115
"Art House & International, Drama, Mystery & Suspense, Special Interest",Neutral,63
"Art House & International, Drama, Mystery & Suspense, Special Interest",Positive,252
"Art House & International, Drama, Mystery & Suspense, Special Interest, Gay & Lesbian",Negative,4
"Art House & International, Drama, Mystery & Suspense, Special Interest, Gay & Lesbian",Neutral,4
"Art House & International, Drama, Mystery & Suspense, Special Interest, Gay & Lesbian",Positive,4
"Art House & International, Drama, Romance",Negative,810
"Art House & International, Drama, Romance",Neutral,684
"Art House & International, Drama, Romance",Positive,3051
"Art House & International, Drama, Romance, Gay & Lesbian",Negative,3
"Art House & International, Drama, Romance, Gay & Lesbian",Positive,16
"Art House & International, Drama, Science Fiction & Fantasy",Negative,75
"Art House & International, Drama, Science Fiction & Fantasy",Neutral,68
"Art House & International, Drama, Science Fiction & Fantasy",Positive,191
"Art House & International, Drama, Science Fiction & Fantasy, Romance",Negative,11
"Art House & International, Drama, Science Fiction & Fantasy, Romance",Neutral,9
"Art House & International, Drama, Science Fiction & Fantasy, Romance",Positive,55
"Art House & International, Drama, Science Fiction & Fantasy, Special Interest",Negative,5
"Art House & International, Drama, Science Fiction & Fantasy, Special Interest",Neutral,6
"Art House & International, Drama, Science Fiction & Fantasy, Special Interest",Positive,13
"Art House & International, Drama, Special Interest",Negative,242
"Art House & International, Drama, Special Interest",Neutral,154
"Art House & International, Drama, Special Interest",Positive,474
"Art House & International, Drama, Special Interest, Faith & Spirituality",Negative,2
"Art House & International, Drama, Special Interest, Faith & Spirituality",Neutral,1
"Art House & International, Drama, Special Interest, Faith & Spirituality",Positive,4
"Art House & International, Drama, Special Interest, Romance",Negative,25
"Art House & International, Drama, Special Interest, Romance",Neutral,12
"Art House & International, Drama, Special Interest, Romance",Positive,43
"Art House & International, Drama, Special Interest, Television",Negative,1
"Art House & International, Drama, Special Interest, Television",Neutral,2
"Art House & International, Drama, Special Interest, Television",Positive,4
"Art House & International, Drama, Sports & Fitness",Negative,7
"Art House & International, Drama, Sports & Fitness",Neutral,10
"Art House & International, Drama, Sports & Fitness",Positive,56
"Art House & International, Drama, Television",Negative,60
"Art House & International, Drama, Television",Neutral,39
"Art House & International, Drama, Television",Positive,121
"Art House & International, Drama, Western",Negative,9
"Art House & International, Drama, Western",Neutral,11
"Art House & International, Drama, Western",Positive,37
"Art House & International, Drama, Western, Romance",Negative,6
"Art House & International, Drama, Western, Romance",Neutral,2
"Art House & International, Drama, Western, Romance",Positive,5
"Art House & International, Horror",Negative,449
"Art House & International, Horror",Neutral,117
"Art House & International, Horror",Positive,440
"Art House & International, Horror, Mystery & Suspense",Negative,375
"Art House & International, Horror, Mystery & Suspense",Neutral,125
"Art House & International, Horror, Mystery & Suspense",Positive,380
"Art House & International, Horror, Mystery & Suspense, Science Fiction & Fantasy",Negative,7
"Art House & International, Horror, Mystery & Suspense, Science Fiction & Fantasy",Neutral,1
"Art House & International, Horror, Mystery & Suspense, Science Fiction & Fantasy",Positive,6
"Art House & International, Horror, Science Fiction & Fantasy",Negative,51
"Art House & International, Horror, Science Fiction & Fantasy",Neutral,20
"Art House & International, Horror, Science Fiction & Fantasy",Positive,70
"Art House & International, Horror, Special Interest",Negative,25
"Art House & International, Horror, Special Interest",Neutral,3
"Art House & International, Horror, Special Interest",Positive,10
"Art House & International, Horror, Television",Negative,1
"Art House & International, Horror, Television",Positive,7
"Art House & International, Kids & Family, Science Fiction & Fantasy",Negative,3
"Art House & International, Kids & Family, Science Fiction & Fantasy",Positive,2
"Art House & International, Musical & Performing Arts",Positive,1
"Art House & International, Musical & Performing Arts, Romance",Negative,6
"Art House & International, Musical & Performing Arts, Romance",Neutral,6
"Art House & International, Musical & Performing Arts, Romance",Positive,26
"Art House & International, Mystery & Suspense",Negative,295
"Art House & International, Mystery & Suspense",Neutral,79
"Art House & International, Mystery & Suspense",Positive,440
"Art House & International, Mystery & Suspense, Gay & Lesbian",Negative,5
"Art House & International, Mystery & Suspense, Gay & Lesbian",Neutral,1
"Art House & International, Mystery & Suspense, Gay & Lesbian",Positive,5
"Art House & International, Mystery & Suspense, Romance",Negative,8
"Art House & International, Mystery & Suspense, Romance",Neutral,2
"Art House & International, Mystery & Suspense, Romance",Positive,12
"Art House & International, Mystery & Suspense, Science Fiction & Fantasy",Negative,23
"Art House & International, Mystery & Suspense, Science Fiction & Fantasy",Neutral,14
"Art House & International, Mystery & Suspense, Science Fiction & Fantasy",Positive,48
"Art House & International, Mystery & Suspense, Science Fiction & Fantasy, Romance",Negative,23
"Art House & International, Mystery & Suspense, Science Fiction & Fantasy, Romance",Neutral,12
"Art House & International, Mystery & Suspense, Science Fiction & Fantasy, Romance",Positive,92
"Art House & International, Mystery & Suspense, Special Interest",Negative,77
"Art House & International, Mystery & Suspense, Special Interest",Neutral,18
"Art House & International, Mystery & Suspense, Special Interest",Positive,137
"Art House & International, Mystery & Suspense, Western",Negative,39
"Art House & International, Mystery & Suspense, Western",Neutral,10
"Art House & International, Mystery & Suspense, Western",Positive,27
"Art House & International, Romance",Negative,1
"Art House & International, Romance",Neutral,1
"Art House & International, Romance",Positive,5
"Art House & International, Science Fiction & Fantasy",Negative,13
"Art House & International, Science Fiction & Fantasy",Neutral,19
"Art House & International, Science Fiction & Fantasy",Positive,83
"Art House & International, Science Fiction & Fantasy, Romance",Negative,1
"Art House & International, Science Fiction & Fantasy, Romance",Neutral,1
"Art House & International, Science Fiction & Fantasy, Romance",Positive,9
"Art House & International, Special Interest",Negative,36
"Art House & International, Special Interest",Neutral,9
"Art House & International, Special Interest",Positive,42
"Art House & International, Western",Negative,9
"Art House & International, Western",Neutral,2
"Art House & International, Western",Positive,30
Classics,Negative,10
Classics,Neutral,8
Classics,Positive,31
"Classics, Comedy",Negative,153
"Classics, Comedy",Neutral,117
"Classics, Comedy",Positive,619
"Classics, Comedy, Cult Movies, Documentary, Drama",Negative,1
"Classics, Comedy, Cult Movies, Documentary, Drama",Neutral,1
"Classics, Comedy, Cult Movies, Documentary, Drama",Positive,3
"Classics, Comedy, Cult Movies, Horror",Negative,1
"Classics, Comedy, Cult Movies, Horror",Neutral,1
"Classics, Comedy, Cult Movies, Horror",Positive,2
"Classics, Comedy, Cult Movies, Horror, Musical & Performing Arts",Negative,8
"Classics, Comedy, Cult Movies, Horror, Musical & Performing Arts",Neutral,2
"Classics, Comedy, Cult Movies, Horror, Musical & Performing Arts",Positive,12
